ts_real,ts_esp32,soil_raw,temp,hum,estado,momento
2026-07-19T02:42:05.880769,2782800,2010,14.26,39.93,seco,noche
2026-07-18T10:13:21.083936,10266400,1086,25.82,24.64,mojado,dia
2026-07-18T16:56:34.423695,8026400,1356,17.48,23.43,humedo,tarde
2026-07-21T11:53:55.357291,3465600,1352,25.33,24.96,humedo,dia
2026-07-18T11:36:50.105964,12386400,1667,26.42,22.43,humedo,dia
2026-07-19T12:49:32.313178,15492800,898,15.14,23.48,mojado,tarde
2026-07-21T19:07:25.700156,13725600,2006,14.18,40.48,seco,noche
2026-07-21T13:42:19.440453,12415600,919,15.7,23.91,mojado,tarde
2026-07-19T06:53:00.888148,4122800,2808,24.44,26.41,seco,dia
2026-07-21T15:51:56.451669,16825600,954,17.01,24.0,mojado,tarde
2026-07-20T12:47:18.562241,14019200,1649,15.28,22.43,seco,tarde
2026-07-19T11:31:09.286768,15812800,1835,27.57,24.28,humedo,dia
2026-07-19T16:07:21.082112,1052800,1858,17.25,21.83,seco,tarde
2026-07-18T21:23:00.442282,12076400,983,13.5,41.86,mojado,noche
2026-07-20T18:12:37.919344,10099200,998,18.44,23.32,mojado,noche
2026-07-18T17:53:24.926017,2186400,2000,18.38,22.42,seco,tarde
2026-07-21T19:50:09.531587,13665600,1821,13.66,41.45,humedo,noche
2026-07-21T07:35:39.062771,11475600,2810,24.56,26.33,seco,dia
2026-07-18T03:28:54.541004,14296400,1464,13.7,41.3,humedo,noche
2026-07-20T16:59:16.309656,13899200,979,17.84,23.38,mojado,tarde
2026-07-18T02:05:17.618925,10886400,988,13.5,41.88,mojado,noche
2026-07-19T14:20:44.964664,3252800,1292,15.77,23.61,humedo,tarde
2026-07-21T13:55:09.665554,2515600,909,15.7,23.54,mojado,tarde
2026-07-18T13:06:04.471196,10566400,1192,15.11,23.66,humedo,tarde
2026-07-19T11:28:55.758510,1942800,1988,30.07,23.67,humedo,dia
2026-07-19T08:45:36.238041,2832800,1127,27.2,25.9,mojado,dia
2026-07-18T10:15:20.664102,12066400,1060,24.86,24.14,mojado,dia
2026-07-19T06:07:06.060695,10032800,1055,24.8,25.82,mojado,dia
2026-07-20T03:25:49.724243,4479200,2025,14.28,40.1,seco,noche
2026-07-21T21:56:49.386431,6145600,1959,13.88,39.24,seco,noche
2026-07-20T22:19:46.208916,5589200,1398,13.69,41.22,humedo,noche
2026-07-19T23:22:48.255535,12392800,990,13.49,41.86,mojado,noche
2026-07-20T21:29:38.429877,12459200,1804,13.68,41.38,humedo,noche
2026-07-19T11:09:16.952242,11472800,2904,25.38,26.01,seco,dia
2026-07-21T22:07:19.063433,10775600,1998,14.11,38.91,seco,noche
2026-07-21T00:24:20.787185,2239200,990,13.56,41.93,mojado,noche
2026-07-20T17:04:14.670492,6669200,1942,18.05,22.11,seco,tarde
2026-07-18T14:00:55.506036,1966400,1715,15.77,21.76,seco,tarde
2026-07-19T08:09:36.415485,15252800,1076,25.65,24.33,mojado,dia
2026-07-21T05:16:28.134211,12185600,985,13.62,41.81,mojado,noche
2026-07-18T15:49:16.880634,1436400,956,17.09,23.59,mojado,tarde
2026-07-20T14:30:48.031059,3249200,919,16.09,23.98,mojado,tarde
2026-07-21T07:32:11.586768,13845600,1905,28.27,22.92,humedo,dia
2026-07-19T06:57:43.160352,16622800,1481,27.46,26.32,humedo,dia
2026-07-18T13:12:40.024910,5386400,1179,15.09,23.68,humedo,tarde
2026-07-19T11:17:46.864128,12812800,1131,27.63,27.02,mojado,dia
2026-07-18T18:38:57.729721,3016400,1455,17.98,23.81,humedo,noche
2026-07-20T17:11:48.505868,1829200,1933,17.93,22.49,seco,tarde
2026-07-20T23:26:09.085865,13299200,993,13.57,41.87,mojado,noche
2026-07-18T14:55:58.464064,7596400,1765,16.22,22.96,seco,tarde
2026-07-19T11:59:00.036608,14762800,1789,28.93,23.83,humedo,dia
2026-07-20T04:13:58.313480,6099200,1989,14.01,38.96,seco,noche
2026-07-19T10:10:52.118586,3132800,1440,28.61,24.18,humedo,dia
2026-07-20T23:10:58.463662,1699200,1999,14.22,40.33,seco,noche
2026-07-19T06:20:58.236427,11182800,1539,26.75,22.1,humedo,dia
2026-07-18T08:54:08.923284,13186400,1873,26.81,24.78,humedo,dia
2026-07-21T03:38:30.199108,6865600,1447,13.6,41.13,humedo,noche
2026-07-18T03:09:19.804875,1946400,1962,13.81,39.68,seco,noche
2026-07-19T06:48:16.379373,10582800,2806,24.56,26.5,seco,dia
2026-07-19T02:23:22.598337,15172800,1992,14.03,39.69,seco,noche
2026-07-18T12:00:54.934726,12566400,1569,21.68,27.54,humedo,tarde
2026-07-19T11:32:15.389431,9182800,2926,25.55,25.92,seco,dia
2026-07-19T09:51:54.801798,9842800,1069,25.42,24.82,mojado,dia
2026-07-19T19:32:28.556042,3412800,1602,13.8,41.22,humedo,noche
2026-07-20T16:49:49.412925,6779200,972,17.72,24.01,mojado,tarde
2026-07-20T03:51:14.679787,2529200,1344,13.56,41.41,humedo,noche
2026-07-21T14:33:23.598322,12155600,1255,15.87,23.42,humedo,tarde
2026-07-20T00:39:53.933733,8422800,1986,13.96,38.99,seco,noche
2026-07-18T16:45:03.442673,4506400,970,17.71,23.95,mojado,tarde
2026-07-19T20:18:14.179209,14762800,989,13.52,41.95,mojado,noche
2026-07-19T03:13:04.390562,2182800,2011,14.25,39.52,seco,noche
2026-07-20T16:23:15.435388,10989200,1877,17.54,22.41,seco,tarde
2026-07-20T09:29:15.110857,429200,1624,26.87,24.8,humedo,dia
2026-07-18T18:25:12.218149,5246400,1456,18.56,23.4,humedo,noche
2026-07-19T09:07:05.462345,7272800,1103,26.29,27.05,mojado,dia
2026-07-21T20:57:55.842716,12195600,990,13.52,41.9,mojado,noche
2026-07-19T02:31:25.512529,8942800,1483,13.69,41.33,humedo,noche
2026-07-18T14:54:06.686062,8836400,1742,16.43,23.27,seco,tarde
2026-07-20T11:49:27.839411,12559200,1026,23.99,24.26,mojado,dia
2026-07-21T12:42:49.373300,5005600,881,19.14,24.47,mojado,tarde
2026-07-21T12:07:25.580668,3345600,1240,20.82,24.84,humedo,tarde
2026-07-18T23:56:08.910317,9286400,984,13.56,41.82,mojado,noche
2026-07-19T18:16:21.293079,11482800,997,18.4,23.81,mojado,noche
2026-07-18T06:59:46.272916,10886400,2774,24.18,25.78,seco,dia
2026-07-18T14:20:31.383506,846400,919,15.97,23.68,mojado,tarde
2026-07-19T03:01:16.905218,11092800,1388,13.75,41.25,humedo,noche
2026-07-21T22:58:51.761383,14215600,981,13.58,41.99,mojado,noche
2026-07-18T23:11:28.956195,14066400,1743,13.62,41.2,humedo,noche
2026-07-19T17:32:33.168713,382800,987,18.19,23.63,mojado,tarde
2026-07-18T17:31:06.726379,13246400,990,18.24,23.84,mojado,tarde
2026-07-18T12:30:36.916528,2026400,958,21.59,26.32,mojado,tarde
2026-07-20T03:13:16.631190,9199200,1486,13.65,41.54,humedo,noche
2026-07-21T16:54:09.755507,6815600,1392,17.49,23.45,humedo,tarde
2026-07-21T18:04:33.375644,6545600,1454,18.16,23.27,humedo,noche
2026-07-21T08:24:02.576712,2035600,1102,26.36,27.23,mojado,dia
2026-07-21T18:19:46.641538,12535600,997,18.43,23.92,mojado,noche
2026-07-21T10:17:37.084285,16695600,1623,25.58,19.65,humedo,dia
2026-07-18T10:06:01.998448,13186400,1088,25.89,24.82,mojado,dia
2026-07-18T15:51:00.273711,6736400,1819,16.78,22.56,seco,tarde
2026-07-20T11:58:22.868302,14869200,1401,25.59,20.64,humedo,dia
2026-07-20T23:03:32.093918,8749200,983,13.5,41.93,mojado,noche
2026-07-18T16:29:31.924360,3416400,1849,17.28,22.36,seco,tarde
2026-07-21T17:59:14.117301,8565600,1444,18.35,23.61,humedo,tarde
2026-07-20T04:25:37.976231,16709200,1990,13.92,38.72,seco,noche
2026-07-19T13:44:29.967478,2612800,911,15.74,23.83,mojado,tarde
2026-07-19T09:30:16.365053,15572800,1076,25.26,23.74,mojado,dia
2026-07-21T11:44:46.301887,16995600,1067,24.92,26.03,mojado,dia
2026-07-19T10:33:04.860437,8292800,1113,26.78,23.45,mojado,dia
2026-07-18T04:33:51.427971,16666400,2020,14.24,39.66,seco,noche
2026-07-19T17:44:20.724631,7862800,1950,18.38,22.17,seco,tarde
2026-07-20T15:21:34.869981,12159200,1819,16.81,23.0,seco,tarde
2026-07-20T15:54:28.216286,1619200,1827,17.19,22.73,seco,tarde
2026-07-19T10:14:36.530991,3702800,2947,25.81,26.3,seco,dia
2026-07-21T10:25:56.721612,7945600,1613,26.86,25.44,humedo,dia
2026-07-19T14:40:28.939469,11532800,933,16.25,23.67,mojado,tarde
2026-07-19T14:32:50.390221,15392800,925,16.07,23.15,mojado,tarde
2026-07-21T12:25:42.082531,12435600,2300,19.88,26.64,seco,tarde
2026-07-18T22:31:46.565415,10296400,2001,14.05,38.69,seco,noche
2026-07-19T04:12:55.086496,4922800,1967,13.89,37.95,seco,noche
2026-07-18T13:42:37.469778,296400,1189,15.3,23.14,humedo,tarde
2026-07-21T03:23:04.297270,8695600,989,13.45,41.85,mojado,noche
2026-07-21T11:47:26.187160,10635600,2952,25.76,26.1,seco,dia
2026-07-19T01:50:14.408064,8582800,998,13.65,41.87,mojado,noche
2026-07-21T18:13:12.330072,14695600,2009,18.85,22.45,seco,noche
2026-07-20T17:55:40.512122,16159200,988,18.39,22.85,mojado,tarde
2026-07-20T02:55:07.854665,12659200,1982,14.06,39.5,seco,noche
2026-07-19T22:44:52.422824,2142800,983,13.42,41.85,mojado,noche
2026-07-20T21:20:11.949697,16809200,1994,14.02,39.53,seco,noche
2026-07-19T23:16:27.336561,14262800,1440,13.64,41.33,humedo,noche
2026-07-18T02:40:51.651800,13406400,2002,14.1,38.64,seco,noche
2026-07-21T17:40:43.096670,16655600,2010,18.73,22.45,seco,tarde
2026-07-18T15:57:19.720392,10326400,955,17.01,23.61,mojado,tarde
2026-07-18T11:29:25.459148,13226400,2981,26.03,26.1,seco,dia
2026-07-21T13:35:54.669539,10595600,1677,15.59,22.86,seco,tarde
2026-07-20T18:19:36.216063,4739200,1966,18.48,22.19,seco,noche
2026-07-20T11:27:11.544840,11639200,1826,26.45,23.35,humedo,dia
2026-07-18T06:30:15.702332,646400,1100,26.39,23.17,mojado,dia
2026-07-18T03:35:08.056495,16186400,987,13.61,41.88,mojado,noche
2026-07-21T11:22:55.326918,8375600,1158,28.4,26.48,mojado,dia
2026-07-21T06:09:19.822438,8745600,984,13.5,41.9,mojado,dia
2026-07-20T15:44:46.216947,8449200,1763,16.77,22.33,seco,tarde
2026-07-19T16:31:33.973889,3162800,1328,17.16,23.47,humedo,tarde
2026-07-18T03:23:35.733578,716400,986,13.49,41.92,mojado,noche
2026-07-19T13:45:00.362299,7772800,910,15.58,23.85,mojado,tarde
2026-07-19T16:02:28.378395,862800,958,17.09,24.15,mojado,tarde
2026-07-21T16:34:33.137367,3875600,969,17.48,23.38,mojado,tarde
2026-07-21T06:37:28.782111,425600,1129,27.37,24.72,mojado,dia
2026-07-19T14:47:45.574779,7482800,940,16.47,23.71,mojado,tarde
2026-07-20T17:19:02.816705,3549200,1921,18.09,22.12,seco,tarde
2026-07-18T11:49:07.095392,13976400,3014,26.4,26.13,seco,dia
2026-07-18T12:23:37.246324,2606400,2344,20.23,25.83,seco,tarde
2026-07-20T08:16:12.027856,4959200,1060,25.0,25.18,mojado,dia
2026-07-19T16:54:55.402791,10042800,1370,17.4,23.59,humedo,tarde
2026-07-20T08:32:33.181728,1919200,2854,24.75,26.59,seco,dia
2026-07-20T14:36:59.582700,7319200,1749,16.3,21.96,seco,tarde
2026-07-21T17:35:53.161174,10625600,989,18.13,23.34,mojado,tarde
2026-07-19T21:50:41.740729,15082800,1992,14.05,38.47,seco,noche
2026-07-19T18:07:38.189673,3312800,998,18.45,23.29,mojado,noche
2026-07-18T17:13:20.286873,13406400,981,17.86,23.77,mojado,tarde
2026-07-21T07:12:53.531618,13795600,1133,27.26,26.01,mojado,dia
2026-07-21T15:49:21.490241,12295600,1857,17.2,22.15,seco,tarde
2026-07-21T16:51:15.637798,1125600,1883,17.68,21.94,seco,tarde
2026-07-20T09:47:45.887390,2129200,1567,26.77,25.21,humedo,dia
2026-07-21T02:39:42.944388,12235600,982,13.55,41.98,mojado,noche
2026-07-19T16:30:15.075616,12992800,1857,17.57,22.33,seco,tarde
2026-07-21T17:05:11.396820,3545600,1377,17.65,23.67,humedo,tarde
2026-07-19T15:02:39.671961,14322800,1302,16.46,23.75,humedo,tarde
2026-07-19T10:02:38.823928,10292800,2876,25.09,26.01,seco,dia
2026-07-21T08:53:41.331123,12605600,1131,27.45,23.81,mojado,dia
2026-07-21T01:12:49.049204,12565600,2001,14.11,38.57,seco,noche
2026-07-18T08:46:56.310206,3026400,2794,24.46,26.02,seco,dia
2026-07-20T17:56:13.998625,6699200,992,18.45,23.75,mojado,tarde
2026-07-18T06:18:35.560763,11346400,2774,24.09,26.29,seco,dia
2026-07-19T18:14:28.934406,3892800,1001,18.48,23.65,mojado,noche
2026-07-21T23:52:12.212488,3095600,2024,14.28,39.24,seco,noche
2026-07-21T12:34:30.005048,14795600,1567,14.85,22.31,seco,tarde
2026-07-21T14:26:05.271956,11225600,1282,15.8,23.69,humedo,tarde
2026-07-21T09:21:05.446662,665600,1407,26.32,24.9,humedo,dia
2026-07-18T06:05:10.661969,16496400,1368,13.98,41.48,humedo,dia
2026-07-19T18:45:41.229246,1052800,1222,13.55,41.13,humedo,noche
2026-07-21T12:17:02.495052,9865600,2402,20.74,25.19,seco,tarde
2026-07-18T10:55:08.684059,8866400,2928,25.6,25.72,seco,dia
2026-07-21T19:59:46.667474,7605600,985,13.57,41.91,mojado,noche
2026-07-19T07:55:40.501171,9902800,2889,25.15,26.72,seco,dia
2026-07-21T08:14:24.032639,14575600,1092,26.2,26.77,mojado,dia
2026-07-19T16:08:02.771055,13382800,1393,17.01,23.77,humedo,tarde
2026-07-21T12:19:00.526851,8305600,1249,22.89,23.48,humedo,tarde
2026-07-21T18:01:36.161866,16115600,993,18.35,23.53,mojado,noche
2026-07-19T12:44:17.761338,11902800,1586,14.76,22.22,seco,tarde
2026-07-21T01:39:16.540151,6425600,1561,13.75,41.29,humedo,noche
2026-07-21T08:46:49.507669,5625600,2843,24.74,26.01,seco,dia
2026-07-19T08:48:18.303196,1492800,1106,26.32,25.42,mojado,dia
2026-07-21T09:34:29.545822,11785600,2798,24.48,26.27,seco,dia
2026-07-18T08:27:44.362810,15686400,995,22.9,26.37,mojado,dia
2026-07-21T15:08:07.211028,12345600,1775,16.62,21.39,seco,tarde
2026-07-18T13:45:12.192440,11956400,916,15.73,23.78,mojado,tarde
2026-07-18T14:53:32.482414,8546400,936,16.55,23.18,mojado,tarde
2026-07-20T03:58:09.342484,6219200,1607,13.66,41.22,humedo,noche
2026-07-19T17:44:27.371743,4122800,1450,17.93,23.76,humedo,tarde
2026-07-21T12:46:28.236290,12775600,1199,14.96,23.21,humedo,tarde
2026-07-20T08:36:55.953959,14279200,1472,24.81,26.19,humedo,dia
2026-07-19T06:11:32.356895,1672800,1650,27.2,22.59,humedo,dia
2026-07-18T14:22:19.678828,12626400,1252,15.85,23.23,humedo,tarde
2026-07-19T09:10:16.628728,14972800,2809,24.55,25.98,seco,dia
2026-07-19T18:52:58.494031,16492800,2032,18.79,22.54,seco,noche
2026-07-19T09:15:18.125919,8182800,1805,26.11,26.59,humedo,dia
2026-07-21T06:20:28.767685,1125600,1113,26.8,24.84,mojado,dia
2026-07-19T15:50:31.415219,10592800,1374,16.9,23.19,humedo,tarde
2026-07-21T05:55:18.399134,8125600,1996,14.11,38.01,seco,noche
2026-07-20T13:41:32.343982,6049200,1661,15.59,22.24,seco,tarde
2026-07-18T02:36:37.886925,16706400,1354,13.85,41.17,humedo,noche
2026-07-20T14:52:31.357860,16309200,1219,16.07,23.68,humedo,tarde
2026-07-21T01:35:04.102903,3095600,987,13.56,41.84,mojado,noche
2026-07-20T19:23:52.368289,5169200,1477,13.65,41.1,humedo,noche
2026-07-18T06:34:27.237187,9146400,2037,14.47,39.92,seco,dia
2026-07-20T13:39:48.279354,2679200,1191,15.26,23.2,humedo,tarde
2026-07-20T10:37:23.474384,5309200,1104,26.52,25.15,mojado,dia
2026-07-21T17:51:11.095844,3405600,992,18.35,23.35,mojado,tarde
2026-07-20T10:12:21.413113,13499200,1419,25.59,22.15,humedo,dia
2026-07-21T01:48:43.973279,655600,982,13.53,41.72,mojado,noche
2026-07-18T17:21:49.177169,9876400,1892,17.96,22.77,seco,tarde
2026-07-19T20:49:57.313278,15022800,1521,13.72,41.49,humedo,noche
2026-07-20T00:56:27.596711,1019200,1588,13.57,41.37,humedo,noche
2026-07-19T15:24:53.686384,9542800,1851,16.6,22.02,seco,tarde
2026-07-18T21:23:35.717369,1916400,1316,13.71,41.31,humedo,noche
2026-07-19T20:02:22.846927,14312800,2025,14.33,38.94,seco,noche
2026-07-20T17:28:42.834801,11159200,1449,18.16,23.14,humedo,tarde
2026-07-21T09:39:04.172049,6235600,2828,24.72,25.97,seco,dia
2026-07-18T07:07:19.859131,8696400,2738,23.86,26.67,seco,dia
2026-07-19T06:20:20.667343,15502800,1998,14.06,40.36,seco,dia
2026-07-21T16:09:43.645204,10775600,955,17.15,23.66,mojado,tarde
2026-07-18T09:10:30.112608,4276400,1550,25.17,23.61,humedo,dia
2026-07-20T15:00:07.346750,9559200,1311,16.21,23.67,humedo,tarde
2026-07-20T22:58:05.012329,3229200,1628,13.54,41.06,humedo,noche
2026-07-21T01:52:40.979940,16345600,984,13.46,41.86,mojado,noche
2026-07-18T03:21:34.695420,16416400,1521,13.66,41.6,humedo,noche
2026-07-21T06:51:35.042604,15245600,2796,24.35,26.22,seco,dia
2026-07-21T10:38:16.888280,5815600,2858,25.11,26.52,seco,dia
2026-07-19T16:18:33.329198,7532800,954,17.24,23.52,mojado,tarde
2026-07-21T21:00:39.331091,4185600,982,13.55,41.79,mojado,noche
2026-07-20T18:37:41.073116,449200,1952,18.24,22.27,seco,noche
2026-07-20T10:05:37.625071,1429200,2900,25.22,26.3,seco,dia
2026-07-21T11:27:18.279349,9635600,2939,25.52,26.34,seco,dia
2026-07-18T14:51:53.794076,14936400,937,16.45,23.1,mojado,tarde
2026-07-18T11:41:13.683137,13906400,1865,25.49,23.07,humedo,dia
2026-07-20T02:30:05.723447,2589200,1981,13.99,38.94,seco,noche
2026-07-21T09:33:16.163881,8085600,2923,25.49,25.75,seco,dia
2026-07-18T07:52:39.876782,5576400,1064,25.1,23.17,mojado,dia
2026-07-18T14:45:54.364501,7126400,928,16.34,23.41,mojado,tarde
2026-07-19T11:01:05.660038,3042800,1130,27.19,24.97,mojado,dia
2026-07-19T17:56:15.106955,5212800,996,18.55,23.94,mojado,tarde
2026-07-19T22:19:06.502128,9632800,992,13.63,41.81,mojado,noche
2026-07-20T07:21:50.957476,12249200,2739,23.83,26.04,seco,dia
2026-07-19T14:32:05.302584,7792800,1747,16.17,22.47,seco,tarde
2026-07-20T02:50:12.087732,7319200,977,13.58,41.96,mojado,noche
2026-07-21T16:05:21.666297,15735600,962,17.27,23.89,mojado,tarde
2026-07-18T20:31:22.302568,4436400,981,13.51,41.94,mojado,noche
2026-07-20T11:55:59.160636,16249200,2925,25.53,26.37,seco,dia
2026-07-18T16:52:32.912028,12546400,1421,17.73,23.34,humedo,tarde
2026-07-21T14:40:38.816548,715600,930,16.21,23.24,mojado,tarde
2026-07-19T16:22:08.363901,2762800,1355,17.2,23.68,humedo,tarde
2026-07-20T15:33:53.907290,10139200,1355,16.47,23.73,humedo,tarde
2026-07-20T13:46:59.840100,9669200,1706,15.44,21.72,seco,tarde
2026-07-19T19:54:51.458977,11742800,2003,14.11,37.53,seco,noche
2026-07-20T02:43:53.825241,14779200,1991,14.03,39.36,seco,noche
2026-07-21T01:45:36.474865,12195600,1569,13.59,41.18,humedo,noche
2026-07-18T10:50:57.902915,2666400,2952,25.64,26.52,seco,dia
2026-07-20T03:24:49.161442,12439200,1498,13.7,41.19,humedo,noche
2026-07-18T22:41:10.674385,15026400,999,13.54,41.92,mojado,noche
2026-07-21T04:31:30.650590,14805600,1526,13.82,41.12,humedo,noche
2026-07-21T16:59:04.934750,9765600,1373,17.61,23.77,humedo,tarde
2026-07-18T12:17:20.450269,4266400,1346,21.22,21.41,humedo,tarde
2026-07-18T04:15:09.563690,13676400,1950,13.72,39.16,seco,noche
2026-07-18T22:28:08.438725,1516400,1572,13.65,41.4,humedo,noche
2026-07-21T11:23:01.839841,6025600,1673,28.55,27.6,humedo,dia
2026-07-19T16:44:33.241778,2372800,972,17.61,23.57,mojado,tarde
2026-07-21T03:54:11.503752,8105600,983,13.42,41.88,mojado,noche
2026-07-21T17:15:48.144539,14615600,1908,17.91,22.75,seco,tarde
2026-07-20T15:24:04.589353,7479200,1328,16.54,23.5,humedo,tarde
2026-07-20T02:24:35.097981,12219200,992,13.61,42.03,mojado,noche
2026-07-19T01:58:13.283850,14492800,996,13.54,41.88,mojado,noche
2026-07-21T08:20:41.873113,10265600,1057,24.85,22.19,mojado,dia
2026-07-19T16:50:01.387939,8892800,1874,17.37,21.84,seco,tarde
2026-07-20T21:52:47.696200,3179200,1409,13.81,41.54,humedo,noche
2026-07-20T16:23:29.030788,3099200,1367,17.12,23.59,humedo,tarde
2026-07-19T18:12:25.781986,4112800,1002,18.54,23.84,mojado,noche
2026-07-18T15:35:25.967029,14106400,946,16.86,23.67,mojado,tarde
2026-07-21T22:49:00.946547,13295600,1531,13.56,41.36,humedo,noche
2026-07-21T10:44:39.832839,11515600,1133,27.48,24.54,mojado,dia
2026-07-21T17:54:16.073228,885600,1990,18.3,22.62,seco,tarde
2026-07-19T14:30:50.403483,15452800,937,16.26,23.48,mojado,tarde
2026-07-19T02:37:09.921745,1352800,1456,13.72,41.43,humedo,noche
2026-07-20T15:12:02.750655,6639200,1819,16.81,22.71,seco,tarde
2026-07-22T00:28:41.015058,2965600,1641,13.92,41.31,humedo,noche
2026-07-21T17:58:53.779218,6325600,1979,18.57,21.84,seco,tarde
2026-07-19T04:29:56.054566,5602800,1423,13.73,41.55,humedo,noche
2026-07-21T07:28:25.995238,3975600,1119,26.88,26.3,mojado,dia
2026-07-19T11:19:45.845708,1852800,1071,25.54,23.52,mojado,dia
2026-07-18T09:35:18.178410,16316400,1157,28.04,26.81,mojado,dia
2026-07-20T13:56:00.953802,15209200,1289,15.65,23.51,humedo,tarde
2026-07-18T04:16:16.327508,14796400,989,13.43,41.89,mojado,noche
2026-07-19T16:37:35.268979,3912800,1335,17.13,23.59,humedo,tarde
2026-07-21T15:08:52.471481,15025600,942,16.62,23.54,mojado,tarde
2026-07-21T12:29:37.988880,4785600,907,19.76,26.41,mojado,tarde
2026-07-20T10:41:13.876633,15789200,1434,25.06,26.93,humedo,dia
2026-07-21T19:26:14.181224,4245600,983,13.5,41.96,mojado,noche
2026-07-19T04:36:40.909359,16312800,2032,14.43,38.35,seco,noche
2026-07-20T15:11:00.881620,10769200,1716,16.32,22.84,seco,tarde
2026-07-18T14:43:35.763713,6246400,1737,16.2,22.02,seco,tarde
2026-07-19T12:27:05.737301,902800,1119,14.36,23.04,humedo,tarde
2026-07-19T03:50:26.113254,2092800,1399,13.76,40.98,humedo,noche
2026-07-18T13:19:08.704434,6266400,1640,15.33,22.27,seco,tarde
2026-07-19T01:10:35.643004,7362800,981,13.55,41.75,mojado,noche
2026-07-20T16:58:08.371103,4619200,1906,18.22,21.87,seco,tarde
2026-07-19T10:10:10.974317,1942800,1109,26.65,25.0,mojado,dia
2026-07-18T12:44:11.055402,9426400,889,14.85,23.78,mojado,tarde
2026-07-21T08:10:57.361874,635600,1035,24.05,24.97,mojado,dia
2026-07-18T13:32:55.753393,13166400,908,15.47,23.21,mojado,tarde
2026-07-19T11:15:38.591254,2142800,1555,25.62,25.61,humedo,dia
2026-07-19T18:58:05.718258,16462800,2017,14.25,38.54,seco,noche
2026-07-20T15:48:35.611686,1169200,1334,16.9,23.67,humedo,tarde
2026-07-20T03:47:52.515561,8319200,1999,14.24,38.61,seco,noche
2026-07-20T09:43:46.414457,1239200,1037,24.04,25.15,mojado,dia
2026-07-20T17:10:12.239082,379200,1443,17.5,23.76,humedo,tarde
2026-07-21T09:44:45.256643,8605600,1696,27.95,24.03,humedo,dia
2026-07-20T16:30:07.957531,389200,969,17.55,23.53,mojado,tarde
2026-07-21T23:48:31.160601,8765600,2015,14.33,39.62,seco,noche
